Frame Number,Time Stamp (ms),Buffer Index
20150,689139,0
20151,689170,0
20152,689203,0
20153,689235,0
20154,689266,0
20155,689298,0
20156,689331,0
20157,689363,0
20158,689403,0
20159,689427,0
20160,689474,0
20161,689506,0
20162,689539,0
20163,689570,0
20164,689604,0
20165,689634,0
20166,689667,0
20167,689701,0
20168,689731,0
20169,689762,0
20170,689810,0
20171,689843,0
20172,689875,0
20173,689907,0
20174,689940,0
20175,689970,0
20176,690005,0
20177,690034,0
20178,690066,0
20179,690103,0
20180,690134,0
20181,690178,0
20182,690210,0
20183,690242,0
20184,690274,0
20185,690306,0
20186,690339,0
20187,690371,0
20188,690407,0
20189,690433,0
20190,690468,0
20191,690514,0
20192,690547,0
20193,690579,0
20194,690610,0
20195,690642,0
20196,690674,0
20197,690707,0
20198,690738,0
20199,690770,0
20200,690811,0
20201,690834,0
20202,690882,0
20203,690914,0
20204,690947,0
20205,690979,0
20206,691011,0
20207,691042,0
20208,691074,0
20209,691108,0
20210,691139,0
20211,691170,0
20212,691218,0
20213,691251,0
20214,691283,0
20215,691315,0
20216,691347,0
20217,691378,0
20218,691413,0
20219,691442,0
20220,691474,0
20221,691510,0
20222,691542,0
20223,691587,0
20224,691618,0
20225,691650,0
20226,691682,0
20227,691715,0
20228,691746,0
20229,691778,0
20230,691816,0
20231,691843,0
20232,691877,0
20233,691922,0
20234,691954,0
20235,691987,0
20236,692018,0
20237,692051,0
20238,692083,0
20239,692115,0
20240,692146,0
20241,692178,0
20242,692218,0
20243,692243,0
20244,692290,0
20245,692323,0
20246,692354,0
20247,692386,0
20248,692419,0
20249,692450,0
20250,692482,0
20251,692516,0
20252,692547,0
20253,692578,0
20254,692620,0
20255,692658,0
20256,692690,0
20257,692724,0
20258,692754,0
20259,692786,0
20260,692821,0
20261,692850,0
20262,692883,0
20263,692918,0
20264,692950,0
20265,692994,0
20266,693026,0
20267,693058,0
20268,693091,0
20269,693123,0
20270,693155,0
20271,693187,0
20272,693225,0
20273,693250,0
20274,693283,0
20275,693321,0
20276,693362,0
20277,693394,0
20278,693426,0
20279,693459,0
20280,693491,0
20281,693523,0
20282,693554,0
20283,693586,0
20284,693627,0
20285,693651,0
20286,693698,0
20287,693730,0
20288,693762,0
20289,693794,0
20290,693828,0
20291,693858,0
20292,693890,0
20293,693925,0
20294,693955,0
20295,693986,0
20296,694029,0
20297,694066,0
20298,694098,0
20299,694130,0
20300,694163,0
20301,694194,0
20302,694230,0
20303,694258,0
20304,694290,0
20305,694326,0
20306,694357,0
20307,694402,0
20308,694434,0
20309,694466,0
20310,694498,0
20311,694530,0
20312,694562,0
20313,694594,0
20314,694633,0
20315,694659,0
20316,694691,0
20317,694729,0
20318,694770,0
20319,694802,0
20320,694838,0
20321,694866,0
20322,694898,0
20323,694930,0
20324,694962,0
20325,694994,0
20326,695040,0
20327,695058,0
20328,695106,0
20329,695139,0
20330,695170,0
20331,695202,0
20332,695236,0
20333,695266,0
20334,695300,0
20335,695332,0
20336,695367,0
20337,695395,0
20338,695438,0
20339,695474,0
20340,695507,0
20341,695539,0
20342,695570,0
20343,695602,0
20344,695638,0
20345,695667,0
20346,695698,0
20347,695734,0
20348,695765,0
20349,695810,0
20350,695842,0
20351,695874,0
20352,695906,0
20353,695938,0
20354,695970,0
20355,696002,0
20356,696040,0
20357,696066,0
20358,696099,0
20359,696137,0
20360,696179,0
20361,696210,0
20362,696242,0
20363,696274,0
20364,696307,0
20365,696338,0
20366,696370,0
20367,696402,0
20368,696442,0
20369,696466,0
20370,696501,0
20371,696546,0
20372,696579,0
20373,696610,0
20374,696643,0
20375,696674,0
20376,696707,0
20377,696741,0
20378,696771,0
20379,696803,0
20380,696845,0
20381,696882,0
20382,696914,0
20383,696946,0
20384,696978,0
20385,697010,0
20386,697045,0
20387,697074,0
20388,697107,0
20389,697142,0
20390,697173,0
20391,697203,0
20392,697250,0
20393,697281,0
20394,697314,0
20395,697346,0
20396,697378,0
20397,697411,0
20398,697449,0
20399,697474,0
20400,697507,0
20401,697544,0
20402,697586,0
20403,697619,0
20404,697650,0
20405,697682,0
20406,697715,0
20407,697746,0
20408,697778,0
20409,697810,0
20410,697849,0
20411,697874,0
20412,697909,0
20413,697954,0
20414,697986,0
20415,698018,0
20416,698052,0
20417,698082,0
20418,698114,0
20419,698147,0
20420,698178,0
20421,698210,0
20422,698252,0
20423,698291,0
20424,698323,0
20425,698354,0
20426,698386,0
20427,698418,0
20428,698454,0
20429,698481,0
20430,698514,0
20431,698550,0
20432,698579,0
20433,698610,0
20434,698658,0
20435,698690,0
20436,698723,0
20437,698754,0
20438,698786,0
20439,698818,0
20440,698856,0
20441,698882,0
20442,698914,0
20443,698952,0
20444,698994,0
20445,699026,0
20446,699059,0
20447,699090,0
20448,699123,0
20449,699154,0
20450,699186,0
20451,699218,0
20452,699258,0
20453,699282,0
20454,699317,0
20455,699361,0
20456,699394,0
20457,699426,0
20458,699459,0
20459,699491,0
20460,699523,0
20461,699555,0
20462,699586,0
20463,699617,0
20464,699660,0
20465,699698,0
20466,699730,0
20467,699762,0
20468,699793,0
20469,699827,0
20470,699861,0
20471,699890,0
20472,699922,0
20473,699957,0
20474,699988,0
20475,700018,0
20476,700066,0
20477,700098,0
20478,700131,0
20479,700162,0
20480,700194,0
20481,700226,0
20482,700263,0
20483,700290,0
20484,700322,0
20485,700360,0
20486,700390,0
20487,700434,0
20488,700466,0
20489,700498,0
20490,700530,0
20491,700562,0
20492,700594,0
20493,700626,0
20494,700665,0
20495,700690,0
20496,700724,0
20497,700771,0
20498,700802,0
20499,700834,0
20500,700867,0
20501,700898,0
20502,700930,0
20503,700963,0
20504,700994,0
20505,701026,0
20506,701067,0
20507,701090,0
20508,701138,0
20509,701170,0
20510,701203,0
20511,701234,0
20512,701270,0
20513,701297,0
20514,701330,0
20515,701365,0
20516,701396,0
20517,701426,0
20518,701474,0
20519,701506,0
20520,701538,0
20521,701569,0
20522,701603,0
20523,701634,0
20524,701671,0
20525,701698,0
20526,701730,0
20527,701767,0
20528,701797,0
20529,701842,0
20530,701874,0
20531,701907,0
20532,701940,0
20533,701970,0
20534,702003,0
20535,702034,0
20536,702073,0
20537,702098,0
20538,702131,0
20539,702179,0
20540,702210,0
20541,702241,0
20542,702275,0
20543,702307,0
20544,702339,0
20545,702371,0
20546,702403,0
20547,702434,0
20548,702476,0
20549,702498,0
20550,702546,0
20551,702578,0
20552,702610,0
20553,702642,0
20554,702676,0
20555,702707,0
20556,702739,0
20557,702773,0
20558,702803,0
20559,702834,0
20560,702882,0
20561,702914,0
20562,702946,0
20563,702979,0
20564,703010,0
20565,703042,0
20566,703078,0
20567,703107,0
20568,703139,0
20569,703175,0
20570,703206,0
20571,703250,0
20572,703282,0
20573,703314,0
20574,703346,0
20575,703379,0
20576,703410,0
20577,703443,0
20578,703481,0
20579,703506,0
20580,703541,0
20581,703586,0
20582,703618,0
20583,703650,0
20584,703683,0
20585,703713,0
20586,703747,0
20587,703778,0
20588,703810,0
20589,703842,0
20590,703883,0
20591,703907,0
20592,703955,0
20593,703986,0
20594,704018,0
20595,704050,0
20596,704084,0
20597,704113,0
20598,704147,0
20599,704180,0
20600,704211,0
20601,704242,0
20602,704286,0
20603,704323,0
20604,704354,0
20605,704386,0
20606,704418,0
20607,704450,0
20608,704486,0
20609,704514,0
20610,704547,0
20611,704582,0
20612,704613,0
20613,704658,0
20614,704690,0
20615,704722,0
20616,704755,0
20617,704786,0
20618,704819,0
20619,704850,0
20620,704888,0
20621,704914,0
20622,704947,0
20623,704984,0
20624,705027,0
20625,705058,0
20626,705090,0
20627,705122,0
20628,705154,0
20629,705186,0
20630,705217,0
20631,705250,0
20632,705290,0
20633,705314,0
20634,705363,0
20635,705395,0
20636,705426,0
20637,705458,0
20638,705490,0
20639,705523,0
20640,705555,0
20641,705587,0
20642,705619,0
20643,705650,0
20644,705691,0
20645,705730,0
20646,705761,0
20647,705794,0
20648,705826,0
20649,705858,0
20650,705892,0
20651,705922,0
20652,705954,0
20653,705990,0
20654,706021,0
20655,706066,0
20656,706098,0
20657,706130,0
20658,706162,0
20659,706194,0
20660,706226,0
20661,706258,0
20662,706294,0
20663,706323,0
20664,706355,0
20665,706391,0
20666,706434,0
20667,706466,0
20668,706499,0
20669,706530,0
20670,706562,0
20671,706594,0
20672,706626,0
20673,706658,0
20674,706696,0
20675,706722,0
20676,706770,0
20677,706803,0
20678,706834,0
20679,706866,0
20680,706898,0
20681,706930,0
20682,706962,0
20683,706994,0
20684,707027,0
20685,707058,0
20686,707099,0
20687,707139,0
20688,707170,0
20689,707203,0
20690,707234,0
20691,707266,0
20692,707300,0
20693,707330,0
20694,707363,0
20695,707396,0
20696,707428,0
20697,707458,0
20698,707506,0
20699,707538,0
20700,707570,0
20701,707603,0
20702,707634,0
20703,707666,0
20704,707703,0
20705,707730,0
20706,707763,0
20707,707799,0
20708,707842,0
20709,707874,0
20710,707906,0
20711,707939,0
20712,707970,0
20713,708002,0
20714,708034,0
20715,708066,0
20716,708105,0
20717,708130,0
20718,708166,0
20719,708209,0
20720,708243,0
20721,708274,0
20722,708306,0
20723,708338,0
20724,708370,0
20725,708402,0
20726,708434,0
20727,708466,0
20728,708507,0
20729,708546,0
20730,708578,0
20731,708610,0
20732,708642,0
20733,708674,0
20734,708709,0
20735,708738,0
20736,708770,0
20737,708805,0
20738,708836,0
20739,708866,0
20740,708915,0
20741,708946,0
20742,708978,0
20743,709010,0
20744,709042,0
20745,709075,0
20746,709110,0
20747,709139,0
20748,709170,0
20749,709207,0
20750,709251,0
20751,709282,0
20752,709313,0
20753,709345,0
20754,709378,0
20755,709410,0
20756,709441,0
20757,709474,0
20758,709512,0
20759,709539,0
20760,709573,0
20761,709618,0
20762,709650,0
20763,709683,0
20764,709714,0
20765,709746,0
20766,709778,0
20767,709810,0
20768,709842,0
20769,709874,0
20770,709914,0
20771,709953,0
20772,709986,0
20773,710017,0
20774,710050,0
20775,710082,0
20776,710116,0
20777,710145,0
20778,710177,0
20779,710212,0
20780,710244,0
20781,710275,0
20782,710322,0
20783,710354,0
20784,710386,0
20785,710418,0
20786,710450,0
20787,710481,0
20788,710518,0
20789,710546,0
20790,710578,0
20791,710615,0
20792,710658,0
20793,710690,0
20794,710722,0
20795,710754,0
20796,710786,0
20797,710818,0
20798,710850,0
20799,710881,0
20800,710920,0
20801,710946,0
20802,710980,0
20803,711025,0
20804,711058,0
20805,711090,0
20806,711123,0
20807,711154,0
20808,711186,0
20809,711217,0
20810,711250,0
20811,711282,0
20812,711323,0
20813,711346,0
20814,711394,0
20815,711426,0
20816,711458,0
20817,711490,0
20818,711524,0
20819,711553,0
20820,711586,0
20821,711620,0
20822,711651,0
20823,711682,0
20824,711730,0
20825,711761,0
20826,711794,0
20827,711826,0
20828,711859,0
20829,711891,0
20830,711926,0
20831,711954,0
20832,711986,0
20833,712022,0
20834,712054,0
20835,712097,0
20836,712130,0
20837,712163,0
20838,712194,0
20839,712226,0
20840,712258,0
20841,712290,0
20842,712327,0
20843,712354,0
20844,712388,0
20845,712434,0
20846,712466,0
20847,712498,0
20848,712529,0
20849,712562,0
20850,712594,0
20851,712626,0
20852,712658,0
20853,712690,0
20854,712730,0
20855,712754,0
20856,712802,0
20857,712834,0
20858,712866,0
20859,712898,0
20860,712931,0
20861,712962,0
20862,712995,0
20863,713028,0
20864,713059,0
20865,713091,0
20866,713138,0
20867,713169,0
20868,713201,0
20869,713234,0
20870,713266,0
20871,713298,0
20872,713334,0
20873,713362,0
20874,713394,0
20875,713430,0
20876,713462,0
20877,713507,0
20878,713538,0
20879,713570,0
20880,713603,0
20881,713634,0
20882,713666,0
20883,713698,0
20884,713736,0
20885,713762,0
20886,713796,0
20887,713842,0
20888,713874,0
20889,713906,0
20890,713939,0
20891,713970,0
20892,714003,0
20893,714034,0
20894,714066,0
20895,714098,0
20896,714138,0
20897,714162,0
20898,714209,0
20899,714242,0
20900,714274,0
20901,714306,0
20902,714338,0
20903,714370,0
20904,714401,0
20905,714435,0
20906,714467,0
20907,714498,0
20908,714546,0
20909,714578,0
20910,714610,0
20911,714642,0
20912,714674,0
20913,714706,0
20914,714741,0
20915,714770,0
20916,714801,0
20917,714838,0
20918,714870,0
20919,714914,0
20920,714946,0
20921,714978,0
20922,715010,0
20923,715042,0
20924,715074,0
20925,715107,0
20926,715143,0
20927,715170,0
20928,715204,0
20929,715240,0
20930,715282,0
20931,715314,0
20932,715345,0
20933,715378,0
20934,715410,0
20935,715442,0
20936,715474,0
20937,715506,0
20938,715545,0
20939,715570,0
20940,715619,0
20941,715650,0
20942,715682,0
20943,715715,0
20944,715747,0
20945,715778,0
20946,715809,0
20947,715843,0
20948,715875,0
20949,715907,0
20950,715948,0
20951,715986,0
20952,716018,0
20953,716050,0
20954,716081,0
20955,716115,0
20956,716149,0
20957,716178,0
20958,716210,0
20959,716245,0
20960,716277,0
20961,716323,0
20962,716354,0
20963,716386,0
20964,716418,0
20965,716450,0
20966,716482,0
20967,716513,0
20968,716551,0
20969,716578,0
20970,716611,0
20971,716647,0
20972,716690,0
20973,716722,0
20974,716754,0
20975,716786,0
20976,716818,0
20977,716851,0
20978,716882,0
20979,716914,0
20980,716954,0
20981,716978,0
20982,717026,0
20983,717058,0
20984,717090,0
20985,717123,0
20986,717154,0
20987,717186,0
20988,717218,0
20989,717251,0
20990,717282,0
20991,717314,0
20992,717355,0
20993,717394,0
20994,717426,0
20995,717458,0
20996,717490,0
20997,717522,0
20998,717556,0
20999,717586,0
21000,717617,0
21001,717653,0
21002,717685,0
21003,717729,0
21004,717762,0
21005,717794,0
21006,717826,0
21007,717858,0
21008,717890,0
21009,717923,0
21010,717959,0
21011,717986,0
21012,718019,0
21013,718056,0
21014,718098,0
21015,718129,0
21016,718161,0
21017,718194,0
21018,718226,0
21019,718258,0
21020,718290,0
21021,718323,0
21022,718361,0
21023,718386,0
21024,718434,0
21025,718465,0
21026,718497,0
21027,718529,0
21028,718562,0
21029,718594,0
21030,718625,0
21031,718659,0
21032,718690,0
21033,718722,0
21034,718763,0
21035,718801,0
21036,718834,0
21037,718866,0
21038,718898,0
21039,718930,0
21040,718964,0
21041,718994,0
21042,719026,0
21043,719060,0
21044,719092,0
21045,719123,0
21046,719170,0
21047,719202,0
21048,719233,0
21049,719265,0
21050,719298,0
21051,719330,0
21052,719367,0
21053,719394,0
21054,719427,0
21055,719463,0
21056,719506,0
21057,719538,0
21058,719570,0
21059,719603,0
21060,719633,0
21061,719665,0
21062,719698,0
21063,719730,0
21064,719769,0
21065,719794,0
21066,719828,0
21067,719874,0
21068,719906,0
21069,719938,0
21070,719970,0
21071,720001,0
21072,720034,0
21073,720066,0
21074,720098,0
21075,720130,0
21076,720171,0
21077,720210,0
21078,720242,0
21079,720273,0
21080,720306,0
21081,720338,0
21082,720373,0
21083,720402,0
21084,720434,0
21085,720468,0
21086,720500,0
21087,720530,0
21088,720577,0
21089,720610,0
21090,720643,0
21091,720675,0
21092,720706,0
21093,720739,0
21094,720773,0
21095,720803,0
21096,720834,0
21097,720870,0
21098,720913,0
21099,720945,0
21100,720978,0
21101,721011,0
21102,721042,0
21103,721075,0
21104,721107,0
21105,721139,0
21106,721177,0
21107,721203,0
21108,721236,0
21109,721282,0
21110,721314,0
21111,721346,0
21112,721377,0
21113,721410,0
21114,721441,0
21115,721473,0
21116,721506,0
21117,721538,0
21118,721578,0
21119,721617,0
21120,721650,0
21121,721681,0
21122,721714,0
21123,721746,0
21124,721779,0
21125,721810,0
21126,721842,0
21127,721876,0
21128,721907,0
21129,721939,0
21130,721986,0
21131,722018,0
21132,722050,0
21133,722083,0
21134,722113,0
21135,722146,0
21136,722181,0
21137,722211,0
21138,722241,0
21139,722278,0
21140,722322,0
21141,722354,0
21142,722386,0
21143,722418,0
21144,722450,0
21145,722482,0
21146,722514,0
21147,722546,0
21148,722584,0
21149,722609,0
21150,722644,0
21151,722690,0
21152,722723,0
21153,722755,0
21154,722786,0
21155,722818,0
21156,722851,0
21157,722882,0
21158,722914,0
21159,722946,0
21160,722986,0
21161,723010,0
21162,723058,0
21163,723090,0
21164,723123,0
21165,723154,0
21166,723187,0
21167,723218,0
21168,723249,0
21169,723283,0
21170,723315,0
21171,723345,0
21172,723393,0
21173,723425,0
21174,723458,0
21175,723491,0
21176,723522,0
21177,723555,0
21178,723590,0
21179,723617,0
21180,723650,0
21181,723687,0
21182,723718,0
21183,723761,0
21184,723795,0
21185,723825,0
21186,723858,0
21187,723890,0
21188,723922,0
21189,723954,0
21190,723991,0
21191,724018,0
21192,724052,0
21193,724097,0
21194,724129,0
21195,724162,0
21196,724194,0
21197,724225,0
21198,724258,0
21199,724290,0
21200,724323,0
21201,724354,0
21202,724394,0
21203,724418,0
21204,724466,0
21205,724498,0
21206,724529,0
21207,724562,0
21208,724595,0
21209,724626,0
21210,724658,0
21211,724692,0
21212,724724,0
21213,724755,0
21214,724803,0
21215,724833,0
21216,724865,0
21217,724897,0
21218,724930,0
21219,724962,0
21220,724998,0
21221,725026,0
21222,725058,0
21223,725095,0
21224,725126,0
21225,725170,0
21226,725201,0
21227,725233,0
21228,725265,0
21229,725297,0
21230,725329,0
21231,725362,0
21232,725400,0
21233,725426,0
21234,725460,0
21235,725507,0
21236,725538,0
21237,725570,0
21238,725602,0
21239,725634,0
21240,725666,0
21241,725698,0
21242,725729,0
21243,725762,0
21244,725803,0
21245,725826,0
21246,725873,0
21247,725906,0
21248,725938,0
21249,725970,0
21250,726004,0
21251,726034,0
21252,726066,0
21253,726101,0
21254,726131,0
21255,726161,0
21256,726205,0
21257,726242,0
21258,726274,0
21259,726307,0
21260,726339,0
21261,726370,0
21262,726406,0
21263,726434,0
21264,726466,0
21265,726502,0
21266,726533,0
21267,726578,0
21268,726610,0
21269,726642,0
21270,726675,0
21271,726706,0
21272,726738,0
21273,726770,0
21274,726808,0
21275,726833,0
21276,726868,0
21277,726905,0
21278,726946,0
21279,726978,0
21280,727009,0
21281,727042,0
21282,727073,0
21283,727106,0
21284,727138,0
21285,727170,0
21286,727211,0
21287,727234,0
21288,727281,0
21289,727314,0
21290,727345,0
21291,727378,0
21292,727411,0
21293,727442,0
21294,727473,0
21295,727508,0
21296,727538,0
21297,727569,0
21298,727613,0
21299,727650,0
21300,727682,0
21301,727714,0
21302,727746,0
21303,727778,0
21304,727814,0
21305,727841,0
21306,727874,0
21307,727911,0
21308,727940,0
21309,727986,0
21310,728018,0
21311,728050,0
21312,728082,0
21313,728114,0
21314,728145,0
21315,728178,0
21316,728216,0
21317,728242,0
21318,728275,0
21319,728313,0
21320,728354,0
21321,728386,0
21322,728418,0
21323,728450,0
21324,728482,0
21325,728514,0
21326,728546,0
21327,728578,0
21328,728618,0
21329,728642,0
21330,728689,0
21331,728722,0
21332,728754,0
21333,728786,0
21334,728819,0
21335,728850,0
21336,728881,0
21337,728916,0
21338,728946,0
21339,728977,0
21340,729020,0
21341,729058,0
21342,729090,0
21343,729123,0
21344,729154,0
21345,729186,0
21346,729222,0
21347,729250,0
21348,729281,0
21349,729318,0
21350,729348,0
21351,729394,0
21352,729428,0
21353,729458,0
21354,729490,0
21355,729523,0
21356,729554,0
21357,729586,0
21358,729629,0
21359,729649,0
21360,729687,0
21361,729720,0
21362,729761,0
21363,729793,0
21364,729827,0
21365,729858,0
21366,729891,0
21367,729922,0
21368,729956,0
21369,729986,0
21370,730026,0
21371,730049,0
21372,730089,0
21373,730130,0
21374,730162,0
21375,730193,0
21376,730227,0
21377,730257,0
21378,730291,0
21379,730324,0
21380,730354,0
21381,730385,0
21382,730428,0
21383,730466,0
21384,730498,0
21385,730529,0
21386,730562,0
21387,730593,0
21388,730629,0
21389,730658,0
21390,730690,0
21391,730726,0
21392,730756,0
21393,730786,0
21394,730833,0
21395,730866,0
21396,730898,0
21397,730929,0
21398,730962,0
21399,730994,0
21400,731031,0
21401,731058,0
21402,731090,0
21403,731128,0
21404,731169,0
21405,731201,0
21406,731234,0
21407,731265,0
21408,731297,0
21409,731330,0
21410,731362,0
21411,731393,0
21412,731433,0
21413,731458,0
21414,731492,0
21415,731538,0
21416,731571,0
21417,731601,0
21418,731635,0
21419,731665,0
21420,731697,0
21421,731732,0
21422,731762,0
21423,731794,0
21424,731836,0
21425,731874,0
21426,731906,0
21427,731937,0
21428,731970,0
21429,732002,0
21430,732037,0
21431,732066,0
21432,732097,0
21433,732133,0
21434,732163,0
21435,732193,0
21436,732241,0
21437,732274,0
21438,732307,0
21439,732337,0
21440,732369,0
21441,732402,0
21442,732439,0
21443,732465,0
21444,732498,0
21445,732536,0
21446,732578,0
21447,732609,0
21448,732642,0
21449,732674,0
21450,732706,0
21451,732738,0
21452,732769,0
21453,732802,0
21454,732842,0
21455,732866,0
21456,732900,0
21457,732946,0
21458,732977,0
21459,733009,0
21460,733043,0
21461,733074,0
21462,733106,0
21463,733139,0
21464,733170,0
21465,733201,0
21466,733244,0
21467,733281,0
21468,733314,0
21469,733346,0
21470,733378,0
21471,733410,0
21472,733445,0
21473,733474,0
21474,733505,0
21475,733541,0
21476,733572,0
21477,733603,0
21478,733649,0
21479,733681,0
21480,733714,0
21481,733746,0
21482,733777,0
21483,733809,0
21484,733847,0
21485,733873,0
21486,733906,0
21487,733944,0
21488,733973,0
21489,734018,0
21490,734049,0
21491,734082,0
21492,734113,0
21493,734146,0
21494,734178,0
21495,734210,0
21496,734249,0
21497,734274,0
21498,734307,0
21499,734354,0
21500,734386,0
21501,734418,0
21502,734450,0
21503,734482,0
21504,734513,0
21505,734547,0
21506,734577,0
21507,734610,0
21508,734652,0
21509,734674,0
21510,734722,0
21511,734754,0
21512,734786,0
21513,734817,0
21514,734852,0
21515,734882,0
21516,734914,0
21517,734948,0
21518,734979,0
21519,735010,0
21520,735058,0
21521,735089,0
21522,735122,0
21523,735153,0
21524,735186,0
21525,735218,0
21526,735255,0
21527,735282,0
21528,735313,0
21529,735352,0
21530,735381,0
21531,735426,0
21532,735458,0
21533,735490,0
21534,735523,0
21535,735553,0
21536,735586,0
21537,735617,0
21538,735656,0
21539,735681,0
21540,735716,0
21541,735761,0
21542,735794,0
21543,735826,0
21544,735858,0
21545,735889,0
21546,735922,0
21547,735954,0
21548,735986,0
21549,736018,0
21550,736058,0
21551,736082,0
21552,736130,0
21553,736161,0
21554,736194,0
21555,736227,0
21556,736260,0
21557,736289,0
21558,736322,0
21559,736357,0
21560,736387,0
21561,736419,0
21562,736465,0
21563,736497,0
21564,736529,0
21565,736561,0
21566,736593,0
21567,736625,0
21568,736662,0
21569,736690,0
21570,736722,0
21571,736759,0
21572,736789,0
21573,736833,0
21574,736865,0
21575,736897,0
21576,736930,0
21577,736962,0
21578,736994,0
21579,737026,0
21580,737064,0
21581,737090,0
21582,737124,0
21583,737170,0
21584,737202,0
21585,737233,0
21586,737266,0
21587,737298,0
21588,737330,0
21589,737362,0
21590,737393,0
21591,737425,0
21592,737467,0
21593,737490,0
21594,737538,0
21595,737569,0
21596,737601,0
21597,737634,0
21598,737668,0
21599,737698,0
21600,737729,0
21601,737764,0
21602,737795,0
21603,737825,0
21604,737869,0
21605,737906,0
21606,737938,0
21607,737969,0
21608,738001,0
21609,738034,0
21610,738070,0
21611,738097,0
21612,738129,0
21613,738167,0
21614,738196,0
21615,738241,0
21616,738274,0
21617,738306,0
21618,738338,0
21619,738369,0
21620,738401,0
21621,738434,0
21622,738472,0
21623,738497,0
21624,738531,0
21625,738569,0
21626,738609,0
21627,738642,0
21628,738673,0
21629,738706,0
21630,738738,0
21631,738770,0
21632,738802,0
21633,738834,0
21634,738874,0
21635,738897,0
21636,738945,0
21637,738977,0
21638,739009,0
21639,739041,0
21640,739075,0
21641,739107,0
21642,739138,0
21643,739173,0
21644,739203,0
21645,739234,0
21646,739277,0
21647,739313,0
21648,739345,0
21649,739377,0
21650,739409,0
21651,739442,0
21652,739478,0
21653,739506,0
21654,739538,0
21655,739574,0
21656,739605,0
21657,739649,0
21658,739681,0
21659,739714,0
21660,739745,0
21661,739777,0
21662,739810,0
21663,739842,0
21664,739879,0
21665,739906,0
21666,739939,0
21667,739976,0
21668,740017,0
21669,740050,0
21670,740082,0
21671,740114,0
21672,740145,0
21673,740178,0
21674,740210,0
21675,740241,0
21676,740282,0
21677,740306,0
21678,740353,0
21679,740385,0
21680,740418,0
21681,740449,0
21682,740483,0
21683,740514,0
21684,740546,0
21685,740580,0
21686,740610,0
21687,740642,0
21688,740684,0
21689,740722,0
21690,740754,0
21691,740785,0
21692,740817,0
21693,740850,0
21694,740885,0
21695,740914,0
21696,740945,0
21697,740982,0
21698,741012,0
21699,741057,0
21700,741090,0
21701,741122,0
21702,741154,0
21703,741185,0
21704,741217,0
21705,741250,0
21706,741287,0
21707,741313,0
21708,741347,0
21709,741383,0
21710,741426,0
21711,741458,0
21712,741489,0
21713,741522,0
21714,741554,0
21715,741585,0
21716,741617,0
21717,741650,0
21718,741690,0
21719,741713,0
21720,741748,0
21721,741794,0
21722,741826,0
21723,741858,0
21724,741891,0
21725,741922,0
21726,741954,0
21727,741987,0
21728,742017,0
21729,742049,0
21730,742092,0
21731,742130,0
21732,742162,0
21733,742193,0
21734,742226,0
21735,742258,0
21736,742293,0
21737,742321,0
21738,742354,0
21739,742389,0
21740,742419,0
21741,742449,0
21742,742497,0
21743,742530,0
21744,742562,0
21745,742593,0
21746,742625,0
21747,742657,0
21748,742696,0
21749,742721,0
21750,742754,0
21751,742792,0
21752,742834,0
21753,742867,0
21754,742898,0
21755,742929,0
21756,742962,0
21757,742994,0
21758,743025,0
21759,743058,0
21760,743098,0
21761,743122,0
21762,743156,0
21763,743201,0
21764,743234,0
21765,743265,0
21766,743299,0
21767,743330,0
21768,743362,0
21769,743395,0
21770,743425,0
21771,743458,0
21772,743500,0
21773,743539,0
21774,743570,0
21775,743602,0
21776,743633,0
21777,743666,0
21778,743700,0
21779,743729,0
21780,743762,0
21781,743797,0
21782,743827,0
21783,743858,0
21784,743907,0
21785,743938,0
21786,743970,0
21787,744002,0
21788,744033,0
21789,744065,0
21790,744107,0
21791,744130,0
21792,744162,0
21793,744199,0
21794,744242,0
21795,744273,0
21796,744306,0
21797,744338,0
21798,744369,0
21799,744401,0
21800,744436,0
21801,744465,0
21802,744510,0
21803,744529,0
21804,744569,0
21805,744610,0
21806,744641,0
21807,744673,0
21808,744710,0
21809,744738,0
21810,744771,0
21811,744804,0
21812,744834,0
21813,744865,0
21814,744912,0
21815,744930,0
21816,744978,0
21817,745010,0
21818,745041,0
21819,745073,0
21820,745114,0
21821,745137,0
21822,745169,0
21823,745205,0
21824,745235,0
21825,745265,0
21826,745314,0
21827,745345,0
21828,745378,0
21829,745409,0
21830,745442,0
21831,745474,0
21832,745511,0
21833,745538,0
21834,745569,0
21835,745607,0
21836,745637,0
21837,745682,0
21838,745713,0
21839,745746,0
21840,745778,0
21841,745810,0
21842,745841,0
21843,745873,0
21844,745912,0
21845,745938,0
21846,745971,0
21847,746017,0
21848,746049,0
21849,746082,0
21850,746114,0
21851,746146,0
21852,746178,0
21853,746210,0
21854,746242,0
21855,746273,0
21856,746315,0
21857,746338,0
21858,746386,0
21859,746417,0
21860,746450,0
21861,746482,0
21862,746516,0
21863,746545,0
21864,746578,0
21865,746613,0
21866,746643,0
21867,746674,0
21868,746723,0
21869,746754,0
21870,746786,0
21871,746817,0
21872,746849,0
21873,746882,0
21874,746919,0
21875,746946,0
21876,746978,0
21877,747015,0
21878,747044,0
21879,747089,0
21880,747123,0
21881,747154,0
21882,747186,0
21883,747217,0
21884,747249,0
21885,747281,0
21886,747320,0
21887,747346,0
21888,747379,0
21889,747426,0
21890,747458,0
21891,747490,0
21892,747522,0
21893,747554,0
21894,747586,0
21895,747618,0
21896,747650,0
